x,Baseline,Axis,AttackType,AttackMagnitude,AttackActive,CleanFuture_Yaw,AttackedFuture_Yaw,V9PredictedFuture_Yaw,Residual_Yaw,AbsResidual_Yaw,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,WindowRule,W,N,RollingMeanMultiplier,AlignmentOffset,PredictionColumn,CleanFile,PredictionFile
20.199417,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.34820556640625,352.34820556640625,352.34850769042976,-0.0003021240235057121,0.0003021240235057121,0.010773,0,0.0,9.132385255838926e-05,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
20.299377,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.34844970703125,352.34844970703125,352.34855957031255,-0.00010986328129547474,0.00010986328129547474,0.010773,0,0.0,9.475708010313611e-05,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
20.399337,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3488464355469,352.3488464355469,352.3490249633789,-0.00017852783201988132,0.00017852783201988132,0.010773,0,0.0,9.81903076421986e-05,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
20.50013,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3492431640625,352.3492431640625,352.3494216918946,-0.00017852783207672474,0.00017852783207672474,0.010773,0,0.0,0.00010299682620029671,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
20.60009,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3496398925781,352.3496398925781,352.3498184204102,-0.00017852783207672474,0.00017852783207672474,0.010773,0,0.0,0.00010643005374220139,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
20.70005,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3500366210937,352.3500366210937,352.3502151489257,-0.00017852783201988132,0.00017852783201988132,0.010773,0,0.0,0.00011398315432415984,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
20.80001,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3503723144531,352.3503723144531,352.3505233764649,-0.00015106201175285605,0.00015106201175285605,0.010773,0,0.0,0.00012153625491180264,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
20.89997,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3509521484375,352.3509521484375,352.3512130737305,-0.00026092529299148737,0.00026092529299148737,0.010773,0,0.0,0.00013046264651279672,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
20.99993,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3515014648437,352.3515014648437,352.3517486572265,-0.0002471923828011313,0.0002471923828011313,0.010773,0,0.0,0.00013938903811379079,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
21.09989,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3518981933594,352.3518981933594,352.35207672119145,-0.00017852783207672474,0.00017852783207672474,0.010773,0,0.0,0.00014625549319191578,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
21.19985,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3525390625,352.3525390625,352.35282745361326,-0.00028839111325851263,0.00028839111325851263,0.010773,0,0.0,0.0001593017578358058,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
21.29981,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3533630371094,352.3533630371094,352.35373382568366,-0.0003707885742869621,0.0003707885742869621,0.010773,0,0.0,0.0001737213135015736,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
21.39977,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.35400390625,352.35400390625,352.3542922973633,-0.00028839111331535605,0.00028839111331535605,0.010773,0,0.0,0.0001847076416282789,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
21.49973,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3546142578125,352.3546142578125,352.3548889160156,-0.000274658203125,0.000274658203125,0.010773,0,0.0,0.00019706726077117764,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
21.59969,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.35504150390625,352.35504150390625,352.35523376464846,-0.00019226074221023737,0.00019226074221023737,0.010773,0,0.0,0.0002053070068626539,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
21.69965,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.355712890625,352.355712890625,352.35601501464845,-0.0003021240234488687,0.0003021240234488687,0.010773,0,0.0,0.0002121734619407789,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
21.79961,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3564453125,352.3564453125,352.3567749023438,-0.00032958984377273737,0.00032958984377273737,0.010773,0,0.0,0.00022041320803225516,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
21.89957,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.357177734375,352.357177734375,352.3575073242188,-0.00032958984377273737,0.00032958984377273737,0.010773,0,0.0,0.00023071289064944268,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
21.99953,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3578186035156,352.3578186035156,352.35810699462894,-0.00028839111331535605,0.00028839111331535605,0.010773,0,0.0,0.00023963928225043674,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
22.09949,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.35858154296875,352.35858154296875,352.35892486572266,-0.00034332275390625,0.00034332275390625,0.010773,0,0.0,0.0002485656738514308,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
22.19945,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3593139648437,352.3593139648437,352.3596435546874,-0.00032958984371589395,0.00032958984371589395,0.010773,0,0.0,0.0002499389648619399,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
22.29941,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3600769042969,352.3600769042969,352.36042022705084,-0.0003433227539630934,0.0003433227539630934,0.010773,0,0.0,0.0002616119384953208,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
22.39937,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3608703613281,352.3608703613281,352.3612274169922,-0.00035705566409660605,0.00035705566409660605,0.010773,0,0.0,0.00027053833009915706,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
22.49933,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3619384765625,352.3619384765625,352.362419128418,-0.0004806518555255934,0.0004806518555255934,0.010773,0,0.0,0.0002856445312716005,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
22.600123,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3627624511719,352.3627624511719,352.3631332397461,-0.0003707885742301187,0.0003707885742301187,0.010773,0,0.0,0.0002952575683792702,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
22.700083,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3636779785156,352.3636779785156,352.3640899658203,-0.0004119873046875,0.0004119873046875,0.010773,0,0.0,0.00030693054201265114,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
22.800043,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3646545410156,352.3646545410156,352.3650939941407,-0.0004394531250682121,0.0004394531250682121,0.010773,0,0.0,0.00032135009767841893,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
22.900003,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3656921386719,352.3656921386719,352.3661590576172,-0.00046691894533523737,0.00046691894533523737,0.010773,0,0.0,0.00033164978029560644,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
22.999963,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3666076660156,352.3666076660156,352.3670196533203,-0.0004119873046875,0.0004119873046875,0.010773,0,0.0,0.0003398895263899249,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
23.099923,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3673400878906,352.3673400878906,352.3676696777344,-0.00032958984377273737,0.00032958984377273737,0.010773,0,0.0,0.0003474426269747255,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
23.199883,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.36822509765625,352.36822509765625,352.3686233520508,-0.00039825439455398737,0.00039825439455398737,0.010773,0,0.0,0.0003529357910394992,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
23.299843,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.36920166015625,352.36920166015625,352.36964111328126,-0.0004394531250113687,0.0004394531250113687,0.010773,0,0.0,0.00035636901857571956,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
23.399803,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3700866699219,352.3700866699219,352.37048492431643,-0.00039825439455398737,0.00039825439455398737,0.010773,0,0.0,0.0003618621826376511,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
23.499763,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3712463378906,352.3712463378906,352.3717681884766,-0.0005218505859829747,0.0005218505859829747,0.010773,0,0.0,0.0003742218017805499,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
23.599723,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3724060058594,352.3724060058594,352.37292785644536,-0.0005218505859829747,0.0005218505859829747,0.010773,0,0.0,0.00039070129396918675,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
23.699683,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.37353515625,352.37353515625,352.37404327392585,-0.0005081176758494621,0.0005081176758494621,0.010773,0,0.0,0.0004010009765892164,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
23.799643,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.37451171875,352.37451171875,352.374951171875,-0.0004394531250113687,0.0004394531250113687,0.010773,0,0.0,0.000406494140651148,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
23.899603,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.37548828125,352.37548828125,352.37592773437507,-0.0004394531250682121,0.0004394531250682121,0.010773,0,0.0,0.0004119873047159217,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
23.999563,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3765869140625,352.3765869140625,352.37708129882816,-0.000494384765659106,0.000494384765659106,0.010773,0,0.0,0.0004222869873331092,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.099523,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.377685546875,352.377685546875,352.37817993164066,-0.000494384765659106,0.000494384765659106,0.010773,0,0.0,0.000429840087920752,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.199483,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3787841796875,352.3787841796875,352.3792785644531,-0.0004943847656022626,0.0004943847656022626,0.010773,0,0.0,0.00043807983401507046,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.299443,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3798828125,352.3798828125,352.3803771972656,-0.0004943847656022626,0.0004943847656022626,0.010773,0,0.0,0.0004456329345970289,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.399403,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.38104248046875,352.38104248046875,352.38156433105473,-0.0005218505859829747,0.0005218505859829747,0.010773,0,0.0,0.00045387268069134733,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.499363,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3822021484375,352.3822021484375,352.3827239990235,-0.0005218505859829747,0.0005218505859829747,0.010773,0,0.0,0.0004559326172142164,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.599323,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3836975097656,352.3836975097656,352.3843704223633,-0.0006729125976789874,0.0006729125976789874,0.010773,0,0.0,0.00047103881838665983,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.700116,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.38494873046875,352.38494873046875,352.3855117797852,-0.000563049316440356,0.000563049316440356,0.010773,0,0.0,0.00047859191897430263,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.800076,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3861389160156,352.3861389160156,352.38667449951174,-0.0005355834961164874,0.0005355834961164874,0.010773,0,0.0,0.0004833984375267164,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.900036,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.38739013671875,352.38739013671875,352.3879531860352,-0.000563049316440356,0.000563049316440356,0.010773,0,0.0,0.00048820495608197233,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.999996,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3886108398437,352.3886108398437,352.3891601562499,-0.0005493164061931566,0.0005493164061931566,0.010773,0,0.0,0.0004950714111572552,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
25.099956,baseline_02_high_altitude_hover,Yaw,bias,0.043092,0,352.3898620605469,352.3898620605469,352.3904251098634,-0.0005630493164971995,0.0005630493164971995,0.010773,0,0.0,0.0005067443847934783,0,0,0,W20_N5_mean1.5x,20,5,1.5,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
